cate_id,img_url,org_url,prd_nm,prd_id,rate_cnt,rate_val,sales_price,seller_nm,cate_nm,has_stock
8303,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/249438541472365-25b7e8e6-622d-4d62-a0db-ccc8e5fa88ba.jpg,https://www.coupang.com/vp/products/220775430?itemId=688739338&vendorItemId=4766342125&pickType=COU_PICK&q=%EC%98%88%EC%81%9C%EC%88%A0%EC%9E%94&itemsCount=36&searchId=b2d83bdc9bf946d5a310d1d8e29f22af&rank=10&isAddedCart=,카카오프렌즈 시그니처 소맥잔 4p 세트,220775430,458,0,"12,730",쿠팡,술맛달달술잔,True
8304,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2018/01/03/10/6/9c5385c2-bac8-46e9-9881-cac61fcbe9b0.jpg,https://www.coupang.com/vp/products/57736019?itemId=200251913&vendorItemId=3475742431&q=%ED%98%BC%EC%88%A0&itemsCount=36&searchId=9c42210708af4e09914bd6612d0c5448&rank=6&isAddedCart=,노마드캠핑 일본 미니 정사각 화로대 세트,57736019,129,0,"28,990",쿠팡,알콜력상승아이템,True
8304,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/08/04/18/4/9593a353-a965-4aac-a58a-662ef3f34eaa.jpg,https://www.coupang.com/vp/products/1916502970?itemId=3253860860&vendorItemId=71240931329&q=%EB%A7%A5%EC%A3%BC%EB%83%89%EC%9E%A5%EA%B3%A0&itemsCount=36&searchId=a02d72dd55724f1f99b738ff840e2b0f&rank=6&isAddedCart=,올리 저소음 미니 냉장고 스칼렛 레드 24L OLR02R,1916502970,34,0,"179,000",쿠팡,알콜력상승아이템,True
8401,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/11257353267857-473c4638-bdfb-445d-a110-db691e93f710.jpg,https://www.coupang.com/vp/products/1805197683?itemId=903753885&vendorItemId=5264494424&pickType=COU_PICK&q=%EA%B2%8C%EC%9D%B4%EB%B0%8D%EC%9D%98%EC%9E%90&itemsCount=36&searchId=75b3b51295e74097aed4b7ead569615a&rank=1&isAddedCart=,제닉스 ARENA TYPE-1 게이밍 의자,1805197683,"1,459",0,"169,000",쿠팡,게이밍의자/발받침,True
8401,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/07/31/12/5/d80a9ec7-859b-472d-b825-49bfe9b4121c.jpg,https://www.coupang.com/vp/products/1910528077?itemId=3243789432&vendorItemId=71230971420&q=%EA%B2%8C%EC%9D%B4%EB%B0%8D%EC%9D%98%EC%9E%90&itemsCount=36&searchId=75b3b51295e74097aed4b7ead569615a&rank=3&isAddedCart=,린백 첼시 게이밍 의자 LB53CS + 첼시장패드 + 등쿠션 + 목쿠션 세트,1910528077,357,0,"151,000",쿠팡,게이밍의자/발받침,True
8401,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/product/image/vendoritem/2016/11/09/3015113822/26322b2f-3554-4d1d-9985-b44011bb6f33.jpg,https://www.coupang.com/vp/products/2248379?itemId=10262817&vendorItemId=3015113822&q=%EC%BB%B4%ED%93%A8%ED%84%B0+%EC%9D%98%EC%9E%90&itemsCount=36&searchId=ade200669f4748e49eb4d7f54b753c0b&rank=1&isAddedCart=,체어클럽 에코듀얼S7 요추헤더형 화이트바디 의자,2248379,"3,686",0,"59,900",쿠팡,게이밍의자/발받침,True
8401,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2018/09/04/14/9/4f7498a4-2c4f-4566-97e7-51b6485c8229.jpg,https://www.coupang.com/vp/products/154831627?itemId=446372644&vendorItemId=3930511849&q=%EA%B2%8C%EC%9D%B4%EB%B0%8D%EC%9D%98%EC%9E%90&itemsCount=36&searchId=75b3b51295e74097aed4b7ead569615a&rank=12&isAddedCart=,에이픽스 울프 컴퓨터 게이밍의자 GC001,154831627,"1,198",0,"159,000",쿠팡,게이밍의자/발받침,True
8401,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/14347333777932-e95187b6-71b6-47e6-864f-4757285e3615.jpg,https://www.coupang.com/vp/products/1736136477?itemId=2955157889&vendorItemId=70943669262&q=%EA%B2%8C%EC%9D%B4%EB%B0%8D%EC%9D%98%EC%9E%90&itemsCount=36&searchId=75b3b51295e74097aed4b7ead569615a&rank=6&isAddedCart=,린백 게이밍 의자 블랙 에디션,1736136477,598,0,"109,000",쿠팡,게이밍의자/발받침,True
8401,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/product/image/vendoritem/2019/05/21/4278637443/1308e6cc-b216-4ee7-9315-d30877ad8a9f.jpg,https://www.coupang.com/vp/products/175353371?itemId=501216585&vendorItemId=4278637443&q=%EA%B2%8C%EC%9D%B4%EB%B0%8D%EC%9D%98%EC%9E%90&itemsCount=36&searchId=75b3b51295e74097aed4b7ead569615a&rank=2&isAddedCart=,알파카 게이밍의자 일반형,175353371,"2,659",0,"73,730",쿠팡,게이밍의자/발받침,True
8401,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/06/29/15/0/e8186e5b-727f-46b4-9f3b-b5242ca001ab.JPG,https://www.coupang.com/vp/products/192147949?itemId=549694138&vendorItemId=70986780697&pickType=COU_PICK&q=%EC%A2%8C%EC%8B%9D+%EA%B2%8C%EC%9D%B4%EB%B0%8D%EC%9D%98%EC%9E%90&itemsCount=36&searchId=589d05026be740ec9b12e5270e5b6c8f&rank=1&isAddedCart=,블루밍홈 게이밍 좌식의자 PF10,192147949,126,0,"96,200",쿠팡,게이밍의자/발받침,True
8402,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/qgzz89bi/269c9796188340b3b9c4285e462678ad.jpg,https://www.coupang.com/vp/products/4821977591?itemId=6213064250&vendorItemId=73508988306&q=%EA%B2%8C%EC%9D%B4%EB%B0%8D+%EC%B1%85%EC%83%81&itemsCount=36&searchId=768cb109968f4a07a8593afe54c6f1d9&rank=1&isAddedCart=,앱코 HACKER 올인원 게이밍 책상 AGF01,4821977591,63,0,"106,610",쿠팡,게이밍책상,True
8402,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/268698749864266-810613f8-2e49-440c-9b3f-a5940d5a92ad.jpg,https://www.coupang.com/vp/products/1601845545?itemId=2736017012&vendorItemId=70726113215&q=%EC%BB%B4%ED%93%A8%ED%84%B0+%EC%B1%85%EC%83%81&itemsCount=36&searchId=974012f08e9945cb81437851699d62e6&rank=1&isAddedCart=,코멧 멀티 책상 1260,1601845545,"2,047",0,"29,500",쿠팡,게이밍책상,True
8402,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2017/05/02/17/1/4a306c66-7a7b-4854-ada8-56d9e88472e4.jpg,https://www.coupang.com/vp/products/20957606?itemId=81831668&vendorItemId=70923665822&q=%EC%BB%B4%ED%93%A8%ED%84%B0+%EC%B1%85%EC%83%81&itemsCount=36&searchId=974012f08e9945cb81437851699d62e6&rank=18&isAddedCart=,스킬디자인 스마트 컴퓨터책상,20957606,571,0,"65,900",쿠팡,게이밍책상,True
8402,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/06/30/14/2/c931a9c6-f7a5-4a17-9518-096f15f889d9.jpg,https://www.coupang.com/vp/products/1299141129?itemId=414254521&vendorItemId=70990517994&q=%EC%A2%8C%EC%8B%9D+%EA%B2%8C%EC%9D%B4%EB%B0%8D%EC%B1%85%EC%83%81&itemsCount=36&searchId=fc0b9079068e461b8e2d8f80bab12239&rank=1&isAddedCart=,블루밍홈 심플 H형 좌식책상 120 x 60 cm,1299141129,156,0,"45,780",쿠팡,게이밍책상,True
8402,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/08/18/17/1/25974144-e3f2-4bfd-a91b-e219345c01cd.jpg,https://www.coupang.com/vp/products/1952006196?itemId=3315869308&vendorItemId=71364981510&pickType=COU_PICK&q=%EC%A2%8C%EC%8B%9D+%EA%B2%8C%EC%9D%B4%EB%B0%8D%EC%B1%85%EC%83%81&itemsCount=36&searchId=fc0b9079068e461b8e2d8f80bab12239&rank=2&isAddedCart=,블루밍홈 카잔 좌식 책상 1200,1952006196,49,0,"34,050",쿠팡,게이밍책상,True
8402,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/a2a5/2de970792717085ad72f59cc7a520a8f907526835ce567e3409ae0fdc022.jpg,https://www.coupang.com/vp/products/1513166907?itemId=2597140095&vendorItemId=70588355363&q=%EA%B2%8C%EC%9D%B4%EB%B0%8D+%EC%B1%85%EC%83%81&itemsCount=36&searchId=5b51cf25ed21439b9893e255e26e63d9&rank=21&isAddedCart=,아우스 AUS 강화유리 컴퓨터책상 게이밍책상 컴퓨터테이블 학생책상 서재책상 사무용책상 1인용 2인용,1513166907,680,0,"74,800",쿠팡,게이밍책상,True
8403,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2019/06/20/6/1/094a7a6d-4a94-480d-8081-08475d5a0246.jpg,https://www.coupang.com/vp/products/243197044?itemId=772035928&vendorItemId=4949971523&q=%EA%B2%8C%EC%9D%B4%EB%B0%8D+%EB%AA%A8%EB%8B%88%ED%84%B0+%EB%B0%9B%EC%B9%A8%EB%8C%80&itemsCount=36&searchId=c4b4e51fbb83449cb71ab231c2218ceb&rank=2&isAddedCart=,에이픽스 강화유리 모니터받침대 MS001,243197044,234,0,"16,470",쿠팡,게이밍책상꾸미기,True
8402,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/xpvcch3w/2d3cfb76daf1424fa7b58b45528b77cd.jpg,https://www.coupang.com/vp/products/4649282655?itemId=5794122610&vendorItemId=73092623620&q=%EC%A2%8C%EC%8B%9D+%EC%BB%B4%ED%93%A8%ED%84%B0+%EC%B1%85%EC%83%81&itemsCount=36&searchId=874526134efc413eacb88066a90622a4&rank=1&isAddedCart=,소프시스 위더스 컴퓨터 좌식책상 1252,4649282655,17,0,"38,240",쿠팡,게이밍책상,True
8403,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1286383723811851-11948d10-aa1e-419e-a40c-73ad1b2b9e89.jpg,https://www.coupang.com/vp/products/220762294?itemId=688683749&vendorItemId=4766224930&q=%EA%B2%8C%EC%9D%B4%EB%B0%8D+%ED%8C%A8%EB%93%9C&itemsCount=36&searchId=e699d8d4b99741c4906a31ecf40a5419&rank=23&isAddedCart=,컴썸 RGB LED 게이밍 마우스 장패드,220762294,318,0,"21,050",쿠팡,게이밍책상꾸미기,True
8402,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/1752/18565c733d947716d9167b6ab731db5716e52e1dbf2d53c5104e08151a8f.jpg,https://www.coupang.com/vp/products/5016158198?itemId=6722128169&vendorItemId=74015123050&q=%EB%AA%A8%EC%85%98%EB%8D%B0%EC%8A%A4%ED%81%AC&itemsCount=36&searchId=e1fe2928797441619af7ad41c673c14c&rank=1&isAddedCart=,[수도권 5일 로켓배송+가격인하] 포더홈 라이브 저소음 듀얼모터 높이조절 책상 모션데스크 스탠딩책상 1인용 독서실 게이밍책상 철제책상 학생책상 홈오피스 이케아st,5016158198,10,0,"299,000",쿠팡,게이밍책상,True
8404,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/2a3d/7fc35ce1f3e3c194c02bd6eecd8070593ce6ff3cf8bb3b8b4c643d1840d7.png,https://www.coupang.com/vp/products/1528806451?itemId=2622598681&vendorItemId=76344126675&q=PC%EB%B0%A9+%EC%A1%B0%EB%AA%85&itemsCount=36&searchId=badf040193834c638a8c7367dfe82d66&rank=1&isAddedCart=,디파워샵 오드 LED 스트립 15색 인테리어 무드등 붙이는 간접 조명 RGB LED바 (사이즈 0.5m 1.5m 2.0m) 컴퓨터 PC방 백 라이트 리모컨 줄조명 틱톡 유튜브,1528806451,0,0,"16,200",쿠팡,PC방감성조명,True
8404,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/a654/01d300cf1990b466734ad0623ae8da9bbe3352f304381430eb44904264d0.png,https://www.coupang.com/vp/products/5455899874?itemId=8338961464&vendorItemId=75626771476&sourceType=SDP_ADS&isAddedCart=,LED 네온사인 무드등 바이브폴 인테리어 간접조명 틱톡조명 네온바,5455899874,14,0,"23,000",쿠팡,PC방감성조명,True
8404,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/aec3/a56b7fe42f2b44ba04c7d00e09ae8a163af690d0790489743219a095d246.jpg,https://www.coupang.com/vp/products/130648669?itemId=384574134&vendorItemId=3933872424&q=PC%EB%B0%A9+%EC%A1%B0%EB%AA%85&itemsCount=36&searchId=badf040193834c638a8c7367dfe82d66&rank=9&isAddedCart=,마니LED 홈데코 RGB 무드등 20cm & 뮤직컨트롤러 모니터조명,130648669,263,0,"20,800",쿠팡,PC방감성조명,True
8403,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/product/image/vendoritem/2019/07/03/4275368121/156885b1-aaf0-479f-b7f0-9a7c17cb2d4e.jpg,https://www.coupang.com/vp/products/175060178?itemId=500298742&vendorItemId=4275368121&q=%EA%B2%8C%EC%9D%B4%EB%B0%8D+%ED%97%A4%EB%93%9C%EC%85%8B+%EA%B1%B0%EC%B9%98%EB%8C%80&itemsCount=36&searchId=236b7629b98b42cbacc183c4f7445e83&rank=3&isAddedCart=,젬스트 헤드셋 거치대,175060178,381,0,"6,830",쿠팡,게이밍책상꾸미기,True
